r2,rmse,mae,best_params
0.43666815439410667,10.013876539929484,7.444738992216692,"{'max_depth': 5, 'n_estimators': 100}"
0.43625810628266215,9.968964502622592,7.429846613424691,"{'max_depth': 5, 'n_estimators': 100}"
0.4344283978472995,9.956238222947965,7.407173798468697,"{'max_depth': 5, 'n_estimators': 100}"
0.43573272882570413,9.963077975854063,7.414842263042235,"{'max_depth': 5, 'n_estimators': 100}"
